Brewery,Name,Address,Brewery_Type,URL,URL_Title,Map_URL,Telephone,Latitude,Longitude
brewery,"DasBrew, Inc.","44356 S Grimmer Blvd Fremont, CA 94538-6385",Micro,http://www.dasbrewinc.com,www.dasbrewinc.com,http://www.google.com/maps/place/44356 S Grimmer Blvd++Fremont+CA+United States,(415) 517-8100,37.502903,-121.955374
brewery,Independence Brewing Co,"444 Harrison St Oakland, CA 94607",Micro,http://www.independencebrewco.com,www.independencebrewco.com,http://www.google.com/maps/place/444 Harrison St++Oakland+CA+United States,(510) 698-2337,37.796423,-122.271266
brewery,Independent Brewing Co,"444 Harrison St Oakland, CA 94607-4118",Brewpub,http://www.independentbrewing.com,www.independentbrewing.com,http://www.google.com/maps/place/444 Harrison St++Oakland+CA+United States,(510) 698-2337,37.796423,-122.271266
brewery,Forbidden Root,"444 N Michigan Ave Ste 1910 Chicago, IL 60611-3914",Contract,,,http://www.google.com/maps/place/444 N Michigan Ave Ste 1910++Chicago+IL+United States,,41.890687,-87.624778
brewery,Laht Neppur Brewing,"444 Preston Ave Waitsburg, WA 99361-8764",Micro,http://www.lahtneppur.com,www.lahtneppur.com,http://www.google.com/maps/place/444 Preston Ave++Waitsburg+WA+United States,(509) 337-6261,46.269764,-118.148514
brewery,Captain Lawrence Brewing Co,"444 Saw Mill River Rd Ste 100 Elmsford, NY 10523-1031",Regional,http://www.captainlawrencebrewing.com,www.captainlawrencebrewing.com,http://www.google.com/maps/place/444 Saw Mill River Rd Ste 100++Elmsford+NY+United States,914-741-2337,41.07007,-73.815193
brewery,Mad Fox Brewing Co,"444 W Broad St Ste I Falls Church, VA 22046-3362",Brewpub,http://www.madfoxbrewing.com,www.madfoxbrewing.com,http://www.google.com/maps/place/444 W Broad St Ste I++Falls Church+VA+United States,(703) 942-6840,38.886658,-77.176616
brewery,Enegren Brewing Co,"444 Zachary St, Unit 120 Moorpark, CA 93021",Micro,http://www.enegrenbrewing.com,www.enegrenbrewing.com,"http://www.google.com/maps/place/444 Zachary St, Unit 120++Moorpark+CA+United States",(805) 552-0602,34.283095,-118.870897
brewery,Urban Family Brewing,"4441 26th Ave W Seattle, WA 98199-1218",Micro,http://www.urbanfamilybrewing.com,www.urbanfamilybrewing.com,http://www.google.com/maps/place/4441 26th Ave W++Seattle+WA+United States,(206) 783-2337,47.660558,-122.389952
brewery,North American Breweries,"445 Saint Paul St PO Box 762Rochester, NY 14605-1726",Regional,http://www.nabreweries.com,www.nabreweries.com,http://www.google.com/maps/place/445 Saint Paul St+PO Box 762+Rochester+NY+United States,(585) 546-1030,43.164233,-77.615276
brewery,Denver Beer Co. Canworks,"4455 Jason St Denver, CO 80211-2412",Micro,,,http://www.google.com/maps/place/4455 Jason St++Denver+CO+United States,(720) 295-4781,39.777048,-105.000748
brewery,Urban Chestnut Brewing Co,"4465 Manchester Ave Saint Louis, MO 63110",Micro,http://www.urbanchestnut.com,www.urbanchestnut.com,http://www.google.com/maps/place/4465 Manchester Ave++Saint Louis+MO+United States,(314) 222-0143,38.626682,-90.261277
brewery,Old Ox Brewery LLC,"44652 Guilford Dr Ste 114 Ashburn, VA 20147-6006",Micro,http://www.oldoxbrewery.com,www.oldoxbrewery.com,http://www.google.com/maps/place/44652 Guilford Dr Ste 114++Ashburn+VA+United States,(703) 729-8375,39.0239,-77.455315
brewery,Cleophus Quealy Beer Company,"448 Hester St San Leandro, CA 94577-1024",Micro,http://www.cleoph.us,www.cleoph.us,http://www.google.com/maps/place/448 Hester St++San Leandro+CA+United States,(510) 463-4534,37.721948,-122.191053
brewery,Out of Bounds Brewing Company,"4480 Yankee Hill Rd Ste 100 Rocklin, CA 95677-1633",Micro,http://www.outofboundsbrewing.com,www.outofboundsbrewing.com,http://www.google.com/maps/place/4480 Yankee Hill Rd Ste 100++Rocklin+CA+United States,(916) 259-1511,38.799011,-121.229502
brewery,Poor House Brewing,"4494 30th St San Diego, CA 92116-4287",Micro,http://www.poorhousebrew.com,www.poorhousebrew.com,http://www.google.com/maps/place/4494 30th St++San Diego+CA+United States,(619) 786-4409,32.758973,-117.130389
brewery,Figueroa Mountain Brewing,"45 Industrial Way Buellton, CA 93427-9565",Micro,http://www.figmtnbrew.com,www.figmtnbrew.com,http://www.google.com/maps/place/45 Industrial Way++Buellton+CA+United States,(805) 694-2252,34.610676,-120.20225
brewery,O'Fallon Brewery,"45 Progress Parkway Maryland Heights, MO 63043",Micro,http://www.ofallonbrewery.com,www.ofallonbrewery.com,http://www.google.com/maps/place/45 Progress Parkway++Maryland Heights+MO+United States,(636) 281-2337,38.704658,-90.447859
brewery,Banger Brewing Co,"450 Fremont St Ste 135 Las Vegas, NV 89101-5624",Micro,http://www.bangerbrewing.com,www.bangerbrewing.com,http://www.google.com/maps/place/450 Fremont St Ste 135++Las Vegas+NV+United States,(702) 456-2739,36.169876,-115.141233
brewery,Berthoud Brewing Company,"450 S 8th St Unit B Berthoud, CO 80513",Micro,http://www.berthoudbrewing.com,www.berthoudbrewing.com,http://www.google.com/maps/place/450 S 8th St Unit B++Berthoud+CO+United States,(970) 670-0744,40.304511,-105.084858
brewery,Barley's Casino and Brewing Co,"4500 E Sunset Rd Ste 30 Henderson, NV 89014-2253",Brewpub,http://www.wildfire.sclv.com/barleys,www.wildfire.sclv.com/barleys,http://www.google.com/maps/place/4500 E Sunset Rd Ste 30++Henderson+NV+United States,(702) 458-2739,36.071913,-115.074833
brewery,Southern Brewing &amp; Winemaking Brewery,"4500 N Nebraska Ave Tampa, FL 33603-4149",Brewpub,http://www.southernbrewingwinemaking.com,www.southernbrewingwinemaking.com,http://www.google.com/maps/place/4500 N Nebraska Ave++Tampa+FL+United States,(813) 238-7800,27.986259,-82.451466
brewery,Rock Bottom Brewery - Des Moines,"4508 University Ave West Des Moines, IA 50266-1025",Brewpub,http://www.rockbottom.com,www.rockbottom.com,http://www.google.com/maps/place/4508 University Ave++West Des Moines+IA+United States,(515) 267-8900,41.599179,-93.765713
brewery,McKenzie Brew House,"451 Wilmington Pike - W Chester Pike Glen Mills, PA 19342-1249",Brewpub,http://www.mckenziebrewhouse.com,www.mckenziebrewhouse.com,http://www.google.com/maps/place/451 Wilmington Pike - W Chester Pike++Glen Mills+PA+United States,(610) 361-9800,39.901627,-75.510348
brewery,Roanoke Railhouse Brewing Co,"451-C McClanahan St SW Roanoke, VA 24014-1756",Micro,,,http://www.google.com/maps/place/451-C McClanahan St SW++Roanoke+VA+United States,(540) 293-2423,37.252495,-79.950594
brewery,Big Bay Brewing Co,"4517 N Oakland Ave Shorewood, WI 53211-1216",Proprietor,http://www.bigbaybrewing.com,www.bigbaybrewing.com,http://www.google.com/maps/place/4517 N Oakland Ave++Shorewood+WI+United States,(888) 964-2869,43.098742,-87.887712
brewery,Duck Rabbit Craft Brewery,"4519 West Pine St Farmville, NC 27828-8526",Micro,http://duckrabbitbrewery.com,duckrabbitbrewery.com,http://www.google.com/maps/place/4519 West Pine St++Farmville+NC+United States,(252) 753-7745,35.600415,-77.596286
brewery,Pizza Boy Brewing Co,"4520 Valley St Unit C Enola, PA 17025-1572",Micro,http://www.pizzaboybrewing.com,www.pizzaboybrewing.com,http://www.google.com/maps/place/4520 Valley St Unit C++Enola+PA+United States,(717) 728-3840,40.289839,-76.97487
brewery,Call To Arms Brewing Company,"4526 Tennyson St Denver, CO 80212-2527",Micro,http://www.facebook.com/calltoarmsbrewing,www.facebook.com/calltoarmsbrewing,http://www.google.com/maps/place/4526 Tennyson St++Denver+CO+United States,,39.77887,-105.043629
brewery,Boulder Dam Brewing Co,"453 Nevada Hwy Boulder City, NV 89005-2424",Brewpub,http://www.boulderdambrewing.com,www.boulderdambrewing.com,http://www.google.com/maps/place/453 Nevada Hwy++Boulder City+NV+United States,(702) 243-2739,35.978316,-114.836691
brewery,Greenview Brewing LLC,"4539 Helgesen Dr Madison, WI 53718-6747",Micro,http://www.greenviewbrewing.com,www.greenviewbrewing.com,http://www.google.com/maps/place/4539 Helgesen Dr++Madison+WI+United States,(608) 352-3373,43.066756,-89.305301
brewery,House of Brews,"4539 Helgesen Dr Madison, WI 53718-6747",Micro,,,http://www.google.com/maps/place/4539 Helgesen Dr++Madison+WI+United States,(608) 347-7243,43.066756,-89.305301
brewery,MobCraft Beer LLC,"4539 Helgesen Dr Madison, WI 53718-6747",Proprietor,http://www.mobcraftbeer.com,www.mobcraftbeer.com,http://www.google.com/maps/place/4539 Helgesen Dr++Madison+WI+United States,(608) 346-3003,43.066756,-89.305301
brewery,Satulah Mountain Brewing Co,"454 Carolina Wy Highlands, NC 28741",Brewpub,http://www.satulahmountainbrewing.com,www.satulahmountainbrewing.com,http://www.google.com/maps/place/454 Carolina Wy++Highlands+NC+United States,(828) 482-9794,35.053897,-83.195433
brewery,Powerhouse Restaurant and Brewery,"454 E Main Puyallup, WA 98372-3258",Brewpub,http://www.powerhousebrewpub.com,www.powerhousebrewpub.com,http://www.google.com/maps/place/454 E Main++Puyallup+WA+United States,(253) 845-1370,47.191621,-122.287959
brewery,Fall Brewing Company,"4542 30th St San Diego, CA 92116-4247",Micro,http://www.fallbrewing.com,www.fallbrewing.com,http://www.google.com/maps/place/4542 30th St++San Diego+CA+United States,,32.760018,-117.130568
brewery,Big Dog's Brewing Co,"4547 N Rancho Dr Ste A Las Vegas, NV 89130-3432",Brewpub,http://www.bigdogsbrews.com,www.bigdogsbrews.com,http://www.google.com/maps/place/4547 N Rancho Dr Ste A++Las Vegas+NV+United States,(702) 368-3715,36.242741,-115.235614
brewery,Garrison City Beerworks,"455 Central Ave Dover, NH 03820-3406",Micro,http://www.GarrisonCityBeerworks.com,www.GarrisonCityBeerworks.com,http://www.google.com/maps/place/455 Central Ave++Dover+NH+United States,(603) 343-4231,43.197559,-70.873713
brewery,North Coast Brewing Co Inc.,"455 N Main St Fort Bragg, CA 95437-3215",Regional,http://www.northcoastbrewing.com,www.northcoastbrewing.com,http://www.google.com/maps/place/455 N Main St++Fort Bragg+CA+United States,(707) 964-2739,39.446474,-123.806227
brewery,Snow Eagle Brewing,"455 River Pkwy Idaho Falls, ID 83402-3314",Micro,http://www.snoweaglebrewing.com,www.snoweaglebrewing.com,http://www.google.com/maps/place/455 River Pkwy++Idaho Falls+ID+United States,(208) 557-0455,43.495102,-112.045466
brewery,Two22 Brew,"4550 S Reservoir Rd Centennial, CO 80015",Micro,http://www.two22brew.com,www.two22brew.com,http://www.google.com/maps/place/4550 S Reservoir Rd++Centennial+CO+United States,(720) 328-9038,39.635206,-104.759142
brewery,Ventura's Surf Brewery,"4561 Market St Ste A Ventura, CA 93003-6483",Micro,http://www.surfbrewery.com,www.surfbrewery.com,http://www.google.com/maps/place/4561 Market St Ste A++Ventura+CA+United States,(805) 644-2739,34.257856,-119.231119
brewery,Gordon Biersch Brewery Restaurant - Virginia Beach,"4561 Virginia Beach Blvd Virginia Beach, VA 23462-3015",Brewpub,http://www.gordonbierschrestaurants.com,www.gordonbierschrestaurants.com,http://www.google.com/maps/place/4561 Virginia Beach Blvd++Virginia Beach+VA+United States,(757) 490-2739,36.843206,-76.134593
brewery,Finch's Beer Company,"4565 N Elston Ave Chicago, IL 60630-4214",Micro,http://www.finchbeer.com,www.finchbeer.com,http://www.google.com/maps/place/4565 N Elston Ave++Chicago+IL+United States,(773) 283 4839,41.964041,-87.733948
brewery,Sherwood Brewing Co,"45689 Hayes Rd Shelby Township, MI 48315-6214",Brewpub,http://www.sherwoodbrewing.com,www.sherwoodbrewing.com,http://www.google.com/maps/place/45689 Hayes Rd++Shelby Township+MI+United States,(586) 532-9669,42.632027,-82.975069
brewery,Badger Hill Brewing,"4571 Valley Industrial Blvd S Ste 500 Shakopee, MN 55379-1846",Proprietor,http://www.badgerhillbrewing.com,www.badgerhillbrewing.com,http://www.google.com/maps/place/4571 Valley Industrial Blvd S Ste 500++Shakopee+MN+United States,(612) 388-4479,44.793771,-93.461127
brewery,Pennesseewassee Brewing,"458 Plains Rd Harrison, ME 04040-3829",Micro,http://www.pennybrew.com,www.pennybrew.com,http://www.google.com/maps/place/458 Plains Rd++Harrison+ME+United States,(207) 743-9808,44.124054,-70.58995
brewery,Ishii Brewing Company,"458 S Marine Corps Dr Suite 102 Northwest PlazaTamuning, GU 96913-3801",Micro,http://www.ishiibrew.com,www.ishiibrew.com,http://www.google.com/maps/place/458 S Marine Corps Dr+Suite 102 Northwest Plaza+Tamuning+GU+United States,(671) 487-0868,13.490636,144.789266
brewery,"Great American Restaurants, Sweetwater Tavern","45980 Waterview Plz Sterling, VA 20166-6556",Brewpub,http://www.greatamericanrestaurants.com,www.greatamericanrestaurants.com,http://www.google.com/maps/place/45980 Waterview Plz++Sterling+VA+United States,(571) 434-6500,39.033521,-77.409866
brewery,Stewbum &amp; Stonewall Brewing Co.,"46-174 Kahuhipa St Ste E Kaneohe, HI 96744-3825",Micro,,,http://www.google.com/maps/place/46-174 Kahuhipa St Ste E++Kaneohe+HI+United States,,21.416028,-157.805195
brewery,Rockaway Brewing Company,"4601 5th St Long Island City, NY 11101-5311",Micro,http://www.rockawaybrewco.com,www.rockawaybrewco.com,http://www.google.com/maps/place/4601 5th St++Long Island City+NY+United States,,40.746986,-73.954907
brewery,Diamond Knot Brewery B2 Brewery &amp; Taproom,"4602 Chennault Beach Rd Ste B2 Mukilteo, WA 98275-5016",Brewpub,http://www.diamondknot.com,www.diamondknot.com,http://www.google.com/maps/place/4602 Chennault Beach Rd Ste B2++Mukilteo+WA+United States,(425) 355-4488,47.895478,-122.295697
brewery,Infamous Brewing,"4602 Weletka Dr Austin, TX 78734-1829",Micro,http://www.infamousbrewing.com,www.infamousbrewing.com,http://www.google.com/maps/place/4602 Weletka Dr++Austin+TX+United States,(512) 487-8786,30.406834,-97.925934
brewery,Flying Dog Brewery,"4607 Wedgewood Blvd Frederick, MD 21703-7120",Regional,http://www.flyingdogbrewery.com,www.flyingdogbrewery.com,http://www.google.com/maps/place/4607 Wedgewood Blvd++Frederick+MD+United States,(301) 694-7899,39.362696,-77.426454
brewery,BJs Restaurant &amp; Brewery - Oxnard,"461 W Esplanade Dr Oxnard, CA 93036-1298",Micro,http://www.bjsrestaurants.com,www.bjsrestaurants.com,http://www.google.com/maps/place/461 W Esplanade Dr++Oxnard+CA+United States,(805) 485-1124,34.236497,-119.180031
brewery,Zwei Brewing Co,"4612 S Mason St Ste 120 Fort Collins, CO 80525-3741",Micro,http://www.zweibruderbrewing.com,www.zweibruderbrewing.com,http://www.google.com/maps/place/4612 S Mason St Ste 120++Fort Collins+CO+United States,(970) 223-2482,40.522753,-105.07836
brewery,Heavy Seas Beer,"4615 Hollins Ferry Rd Ste B Baltimore, MD 21227-4624",Regional,http://www.hsbeer.com,www.hsbeer.com,http://www.google.com/maps/place/4615 Hollins Ferry Rd Ste B++Baltimore+MD+United States,(410) 247-7822,39.231627,-76.675686
brewery,Red Leg Brewing Company,"4630 Forge Rd Ste B Colorado Springs, CO 80907-3556",Micro,http://www.redlegbrewingco.com,www.redlegbrewingco.com,http://www.google.com/maps/place/4630 Forge Rd Ste B++Colorado Springs+CO+United States,(719) 598-3776,38.898059,-104.841731
brewery,Tomoka Brewing Company,"4647 Clyde Morris Blvd Port Orange, FL 32129-3000",Brewpub,http://www.tomokabrewingco.com,www.tomokabrewingco.com,http://www.google.com/maps/place/4647 Clyde Morris Blvd++Port Orange+FL+United States,(386) 256-4979,29.129758,-81.024644
brewery,Rusty Truck Brewing Company,"4649 SW Highway 101 Lincoln City, OR 97367-1557",Brewpub,http://www.rustytruckbrewing.com,www.rustytruckbrewing.com,http://www.google.com/maps/place/4649 SW Highway 101++Lincoln City+OR+United States,(541) 994-7729,44.932059,-124.020164
brewery,Salt Creek Brewery,"466 Old State Road 37 N Bedford, IN 47421-8068",Brewpub,http://www.saltcreeekbrewery.com,www.saltcreeekbrewery.com,http://www.google.com/maps/place/466 Old State Road 37 N++Bedford+IN+United States,(812) 277-8277,38.92471,-86.526938
brewery,Jaden James Brewery @ The Cascade Winery,"4665 Broadmoor Ave SE Ste 135 Grand Rapids, MI 49512-5387",Micro,http://www.jadenjames.com,www.jadenjames.com,http://www.google.com/maps/place/4665 Broadmoor Ave SE Ste 135++Grand Rapids+MI+United States,(616) 656-4665,42.878915,-85.562785
brewery,Barley's Brewing Company (Ale House No. 1),"467 N High St Columbus, OH 43215-2007",Brewpub,http://www.barleysbrewing.com/downtown,www.barleysbrewing.com/downtown,http://www.google.com/maps/place/467 N High St++Columbus+OH+United States,(614) 228-2537,39.971915,-83.002897
brewery,Asher Brewing Co,"4699 Nautilus Ct S Ste 104 Boulder, CO 80301-5306",Micro,http://www.asherbrewing.com,www.asherbrewing.com,http://www.google.com/maps/place/4699 Nautilus Ct S Ste 104++Boulder+CO+United States,(303) 530-1381,40.059769,-105.205908
brewery,Granite Falls Brewing Co.,"47 Duke St Granite Falls, NC 28630-1807",Micro,http://www.GraniteFallsBrewing.com,www.GraniteFallsBrewing.com,http://www.google.com/maps/place/47 Duke St++Granite Falls+NC+United States,(828) 212-1222,35.794953,-81.430333
brewery,Boathouse Brewery LLC,"47 E Sheridan St Ely, MN 55731-1289",Brewpub,http://www.boathousebrewpub.com,www.boathousebrewpub.com,http://www.google.com/maps/place/47 E Sheridan St++Ely+MN+United States,(218) 365-4301,47.903474,-91.865654
brewery,Hopkins Ordinary Ale Works,"47 Main Street Sperryville, VA 22740-2170",Micro,http://www.hopkinsordinary.com,www.hopkinsordinary.com,http://www.google.com/maps/place/47 Main Street++Sperryville+VA+United States,(540) 987-3383,38.657745,-78.226932
brewery,Peekskill Brewing Co,"47 S Water St # 53 Peekskill, NY 10566-2035",Brewpub,http://www.peekskillbrewery.com,www.peekskillbrewery.com,http://www.google.com/maps/place/47 S Water St # 53++Peekskill+NY+United States,(914) 734-2337,41.286954,-73.928955
brewery,7th Settlement Brewery,"47 Washington St Dover, NH 03820-3877",Micro,http://www.7thsettlement.com,www.7thsettlement.com,http://www.google.com/maps/place/47 Washington St++Dover+NH+United States,,43.195159,-70.873599
brewery,Estes Park Brewery,"470 Prospect Village Dr Estes Park, CO 80517",Micro,http://www.epbrewery.net,www.epbrewery.net,http://www.google.com/maps/place/470 Prospect Village Dr++Estes Park+CO+United States,(970) 586-5421,40.371346,-105.526078
brewery,Motor City Brewing Works,"470 W Canfield St Detroit, MI 48201-1220",Brewpub,http://www.motorcitybeer.com,www.motorcitybeer.com,http://www.google.com/maps/place/470 W Canfield St++Detroit+MI+United States,(313) 832-2700,42.351831,-83.066087
brewery,Bull &amp; Bush Brewery,"4700 E Cherry Creek South Dr Denver, CO 80246-1819",Brewpub,http://www.bullandbush.com,www.bullandbush.com,http://www.google.com/maps/place/4700 E Cherry Creek South Dr++Denver+CO+United States,(303) 759-0333,39.703261,-104.93151
